Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
183,344.0000,2.5383,5.9500,-639.7307,NaN,NaN,46.4063,0.0689,0.1053,0.0000,0.0000
184,340.0000,2.1074,6.8000,-654.9153,NaN,NaN,37.4352,0.0635,0.1818,0.0000,0.0000
185,340.0000,2.3025,6.0000,-694.5285,NaN,NaN,46.6505,0.0770,0.1538,NaN,0.0000
186,338.0000,1.1618,5.3000,-256.5415,NaN,NaN,71.1357,0.0368,0.1429,0.0000,0.0000
187,336.0000,1.2200,6.8000,-305.4577,NaN,NaN,44.5877,0.0349,0.5000,0.0000,0.0000
188,336.0000,2.3821,5.8000,-552.0120,NaN,NaN,67.2801,0.0623,0.1875,0.0000,0.0000
189,336.0000,1.5566,6.5500,-376.3659,NaN,NaN,47.2368,0.0233,0.6667,0.0000,0.0000
190,336.0000,2.2564,6.3000,-689.1886,NaN,NaN,59.6702,0.0483,0.0833,NaN,0.0000
191,335.0000,1.7702,6.3500,-480.4074,NaN,NaN,29.9987,0.0608,0.2222,0.0000,0.0000
192,331.0000,1.6590,6.8000,-539.4402,NaN,NaN,62.8577,0.0642,0.2857,0.0000,0.0000
193,330.0000,1.8056,7.5500,-670.1217,NaN,NaN,41.1876,0.0756,0.2222,0.0000,0.0000
194,328.0000,1.4028,6.9500,-400.1635,NaN,NaN,31.7920,0.0389,0.6000,0.0000,0.0000
195,324.0000,1.8859,6.2000,-418.3947,NaN,NaN,42.3974,0.0300,0.3333,0.0000,0.0000
196,324.0000,1.9292,6.2000,-386.9255,NaN,NaN,39.0536,0.0843,0.3000,0.0000,0.0000
197,324.0000,2.4166,7.0500,-740.1864,NaN,NaN,41.3291,0.0568,0.0000,NaN,0.0000
198,323.0000,2.6089,6.1000,-805.8624,NaN,NaN,34.0833,0.0242,0.1250,NaN,0.0000
199,323.0000,1.8716,7.3000,-653.8330,NaN,NaN,38.4269,0.0534,0.1250,0.0000,0.0000
200,322.0000,2.3352,6.1500,-690.3012,NaN,NaN,29.8801,0.0884,0.0714,NaN,0.0000
201,320.0000,2.1572,6.5000,-669.4370,NaN,NaN,35.6298,0.0462,0.2500,NaN,0.0000
202,319.0000,2.2706,6.5500,-753.2258,NaN,NaN,39.7349,0.0285,0.2727,NaN,0.0000
203,316.0000,1.5961,6.3000,-602.8611,NaN,NaN,40.3622,0.0597,0.1667,0.0000,0.0000
204,316.0000,1.1024,6.7500,-273.8840,NaN,NaN,42.6007,0.0459,0.4000,0.0000,0.0000
205,314.0000,1.6112,6.3500,-571.0579,NaN,NaN,51.6751,0.0579,0.0000,0.0000,0.0000
206,313.0000,2.3071,5.7500,-542.3691,NaN,NaN,78.5638,0.1432,0.0714,0.0000,0.0000
207,307.0000,2.0438,6.6000,-566.3073,NaN,NaN,48.6070,0.0518,0.2727,0.0000,0.0000
208,307.0000,1.9360,6.4500,-675.4905,NaN,NaN,45.7297,0.0784,0.2222,0.0000,0.0000
209,306.0000,1.5867,6.1500,-426.5311,NaN,NaN,59.8696,0.0191,0.1429,0.0000,0.0000
210,302.0000,2.2842,7.1000,-636.3784,NaN,NaN,54.7443,0.1083,0.1429,NaN,0.0000
211,302.0000,1.9365,6.1500,-589.1957,NaN,NaN,54.5478,0.0795,0.0909,0.0000,0.0000
212,301.0000,0.8068,5.9500,-301.6002,NaN,NaN,44.7855,0.0419,0.6667,0.0000,0.0000
213,300.0000,1.5855,7.5000,-654.4345,NaN,NaN,48.8599,0.0662,0.0000,0.0000,0.0000
214,300.0000,1.7724,5.4500,-309.1541,NaN,NaN,44.3350,0.0496,0.7143,0.0000,0.0000
215,298.0000,1.2904,5.4500,-580.3698,NaN,NaN,53.0490,0.0855,0.7500,0.0000,0.0000
216,296.0000,1.5837,6.1000,-701.4983,NaN,NaN,50.1236,0.0552,0.3333,0.0000,0.0000
217,295.0000,1.3592,6.5000,-559.0749,NaN,NaN,34.1408,0.0600,0.4000,0.0000,0.0000
218,293.0000,0.9101,5.7000,-175.6367,NaN,NaN,49.1408,0.0312,0.6667,0.0000,0.0000
219,292.0000,1.5716,6.4500,-507.4791,NaN,NaN,38.6159,0.0362,0.5000,0.0000,0.0000
220,292.0000,2.3782,6.4500,-715.3405,NaN,NaN,63.7250,0.0578,0.0714,NaN,0.0000
221,291.0000,1.5086,7.5500,-608.0605,NaN,NaN,61.1415,0.0614,0.8000,0.0000,0.0000
222,289.0000,1.0697,6.8500,-318.8865,NaN,NaN,29.7758,0.0740,0.5000,0.0000,0.0000
223,286.0000,1.6697,6.1000,-485.4330,NaN,NaN,66.3929,0.0248,0.6667,0.0000,0.0000
224,285.0000,1.9140,7.7000,-601.8103,NaN,NaN,25.1704,0.0498,0.0000,0.0000,0.0000
225,278.0000,2.2071,7.0000,-564.5186,NaN,NaN,27.9407,0.0753,0.2143,NaN,0.0000
226,275.0000,2.1002,7.5000,-662.9041,NaN,NaN,22.2230,0.0527,0.0909,NaN,0.0000
227,275.0000,1.4851,6.7500,-442.4723,NaN,NaN,41.7587,0.0578,0.6000,0.0000,0.0000
228,275.0000,1.6798,6.6000,-322.1440,NaN,NaN,26.9416,0.0697,0.1111,0.0000,0.0000
