Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
199,160.0000,-10.3306,7.6000,-98.2876,NaN,NaN,6.4160,0.5922,0.0968,0.0000,0.0000
200,155.0000,-1.8530,7.9500,0.0000,NaN,NaN,12.7318,NaN,0.0263,0.0000,0.0000
201,154.0000,4.4181,7.4500,0.0000,NaN,NaN,6.5805,NaN,0.0000,0.0000,0.0000
202,152.0000,4.2042,5.8500,0.0000,NaN,NaN,8.7781,NaN,0.0000,0.0000,0.0000
203,152.0000,5.0239,7.1500,0.0000,NaN,NaN,10.2502,NaN,NaN,NaN,NaN
204,148.0000,1.1201,6.4000,0.0000,NaN,NaN,12.1960,NaN,0.0000,0.0000,0.0000
205,146.0000,-33.7608,5.7000,0.0000,NaN,NaN,10.9763,NaN,0.1450,0.0000,0.0153
206,141.0000,4.0832,4.0500,0.0000,NaN,NaN,9.9754,NaN,0.0000,0.0000,0.0000
207,141.0000,-2.7873,6.9000,0.0000,NaN,NaN,12.1448,NaN,0.0000,0.0000,0.0000
208,141.0000,2.0241,6.6000,0.0000,NaN,NaN,8.7312,NaN,0.0000,0.0000,0.0000
209,140.0000,3.2781,6.3000,0.0000,NaN,NaN,7.0554,NaN,0.0435,0.0000,0.0000
210,140.0000,0.5186,7.5500,0.0000,NaN,NaN,15.2411,NaN,0.0000,0.0000,0.0000
211,136.0000,3.4113,6.7500,0.0000,NaN,NaN,9.9015,NaN,0.0000,0.0000,0.0000
212,114.0000,0.7025,4.8000,0.0000,NaN,NaN,7.1407,NaN,0.0435,0.0000,0.0000
213,114.0000,2.4438,5.2500,0.0000,NaN,NaN,6.8908,NaN,0.1111,0.0000,0.0000
214,110.0000,0.2271,5.8000,0.0000,NaN,NaN,11.4151,NaN,0.0800,0.0000,0.0000
215,110.0000,-63.9973,7.8000,0.0000,NaN,NaN,10.1510,NaN,0.1231,0.0000,0.0000
216,105.0000,-1.5096,7.1500,0.0000,NaN,NaN,11.1027,NaN,0.0278,0.0000,0.0000
217,104.0000,2.2507,7.1000,0.0000,NaN,NaN,6.4228,NaN,0.0000,0.0000,0.0000
218,104.0000,-2.8000,5.2000,0.0000,NaN,NaN,3.5556,NaN,0.0714,0.0000,0.0000
219,101.0000,2.3877,4.6500,0.0000,NaN,NaN,11.4233,NaN,0.1000,0.0000,0.0000
220,97.0000,-19.8462,6.1500,0.0000,NaN,NaN,6.6307,NaN,0.3095,0.0000,0.0714
221,88.0000,3.0640,5.3500,0.0000,NaN,NaN,4.4711,NaN,0.0000,0.0000,0.0000
222,86.0000,3.3863,4.3500,0.0000,NaN,NaN,2.8359,NaN,0.0000,0.0000,0.0000
223,86.0000,-3.1513,6.6000,0.0000,NaN,NaN,7.5779,NaN,0.2000,0.0000,0.0000
224,85.0000,1.2511,5.3000,0.0000,NaN,NaN,5.0278,NaN,0.0000,0.0000,0.0000
225,85.0000,2.5444,6.2000,0.0000,NaN,NaN,7.1606,NaN,0.0000,0.0000,0.0000
226,81.0000,-15.2579,5.3000,0.0000,NaN,NaN,7.5850,NaN,0.0833,0.0000,0.0000
227,74.0000,-34.0648,5.4000,-104.8401,NaN,NaN,6.0308,0.4719,0.1455,0.0000,0.0182
228,72.0000,4.2767,5.8000,0.0000,NaN,NaN,5.9861,NaN,NaN,NaN,NaN
229,70.0000,4.2485,4.4500,0.0000,NaN,NaN,2.7746,NaN,NaN,NaN,NaN
230,68.0000,0.3606,5.5500,0.0000,NaN,NaN,5.4917,NaN,0.0000,0.0000,0.0000
231,65.0000,2.3832,5.0000,0.0000,NaN,NaN,4.1626,NaN,0.0000,0.0000,0.0000
232,62.0000,-1.5408,5.3000,0.0000,NaN,NaN,6.6048,NaN,0.0435,0.0000,0.0000
233,60.0000,4.0712,5.2500,0.0000,NaN,NaN,7.4689,NaN,0.0000,NaN,0.0000
234,57.0000,4.0431,4.3500,0.0000,NaN,NaN,5.1490,NaN,NaN,NaN,NaN
235,57.0000,2.2864,5.1500,0.0000,NaN,NaN,4.6216,NaN,0.0000,0.0000,0.0000
236,55.0000,4.0073,6.6500,0.0000,NaN,NaN,5.5100,NaN,NaN,NaN,NaN
237,54.0000,1.6244,5.1000,0.0000,NaN,NaN,4.7803,NaN,0.0000,0.0000,0.0000
238,53.0000,3.9703,5.6500,0.0000,NaN,NaN,6.2009,NaN,NaN,NaN,NaN
