Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
181,391.0000,2.3943,6.7500,-433.3764,NaN,NaN,25.3576,0.0205,0.2000,0.0000,0.0000
182,385.0000,2.0507,6.8500,-301.2319,NaN,NaN,17.8348,0.0569,0.3636,0.0000,0.0000
183,378.0000,2.5115,8.3500,-631.1461,NaN,NaN,29.8172,0.0438,0.2778,0.0000,0.0000
184,377.0000,2.7402,6.2500,-690.6222,NaN,NaN,29.1906,0.0286,0.1053,NaN,0.0000
185,374.0000,2.9984,8.3000,-703.8084,NaN,NaN,47.6417,0.0954,0.1304,NaN,0.0000
186,371.0000,2.6128,6.8500,-723.1004,NaN,NaN,32.7483,0.0412,0.2105,0.0000,0.0000
187,371.0000,2.5822,6.4000,-500.9411,NaN,NaN,29.8506,0.0594,0.2941,0.0000,0.0000
188,368.0000,2.9708,6.6500,-750.3577,NaN,NaN,38.0832,0.0889,0.0769,NaN,0.0000
189,367.0000,2.4513,7.6000,-691.6836,NaN,NaN,23.8599,0.0548,0.2143,0.0000,0.0000
190,363.0000,2.3191,6.0000,-602.4044,NaN,NaN,13.7388,0.0926,0.1538,0.0000,0.0000
191,358.0000,2.3535,6.4500,-641.4220,NaN,NaN,32.1535,0.0313,0.4167,0.0000,0.0000
192,356.0000,2.6533,5.5000,-854.1622,NaN,NaN,53.5203,0.0483,0.1579,NaN,0.0000
193,351.0000,2.4630,6.0500,-707.2510,NaN,NaN,9.2625,0.0744,0.2353,0.0000,0.0000
194,351.0000,2.1674,5.1000,-594.7638,NaN,NaN,33.2347,0.0252,0.2308,0.0000,0.0000
195,349.0000,3.0183,7.3000,-656.1213,NaN,NaN,13.9632,0.0923,0.1538,NaN,0.0000
196,333.0000,2.5169,7.0500,-661.7020,NaN,NaN,24.4410,0.0571,0.2667,0.0000,0.0000
197,331.0000,2.0288,6.3500,-696.5032,NaN,NaN,40.0004,0.0459,0.3636,0.0000,0.0000
198,328.0000,2.4252,7.5000,-564.7411,NaN,NaN,33.5780,0.0600,0.2857,0.0000,0.0000
199,320.0000,2.9913,7.4500,-629.8743,NaN,NaN,20.8639,0.1365,0.0000,NaN,0.0000
200,318.0000,2.2627,6.6500,-542.4583,NaN,NaN,28.2154,0.0181,0.1667,0.0000,0.0000
201,308.0000,2.6379,6.5500,-813.5782,NaN,NaN,20.1581,0.0617,0.0588,0.0000,0.0000
202,307.0000,2.2415,5.6500,-554.3528,NaN,NaN,34.4603,0.0419,0.1818,0.0000,0.0000
203,305.0000,2.5067,5.6000,-745.5134,NaN,NaN,37.7383,0.0394,0.0625,0.0000,0.0000
204,294.0000,2.1381,7.3000,-443.6365,NaN,NaN,26.2564,0.0305,0.2000,0.0000,0.0000
205,290.0000,1.6973,5.7000,-610.5965,NaN,NaN,32.2222,0.0606,0.5000,0.0000,0.0000
206,284.0000,2.0286,6.1500,-670.1476,NaN,NaN,41.3621,0.0440,0.1250,0.0000,0.0000
207,283.0000,2.0523,6.3000,-587.3970,NaN,NaN,33.2182,0.0498,0.5000,0.0000,0.0000
208,275.0000,2.2159,7.9000,-664.1269,NaN,NaN,43.0421,0.0355,0.1000,0.0000,0.0000
209,274.0000,2.1263,7.2500,-742.0857,NaN,NaN,27.3401,0.0424,0.3000,0.0000,0.0000
210,265.0000,2.2379,6.7500,-299.4054,NaN,NaN,31.0868,0.0415,0.3571,0.0000,0.0000
211,259.0000,1.9195,7.6000,-508.5108,NaN,NaN,58.5860,0.0950,0.2222,0.0000,0.0000
212,251.0000,1.9338,7.6500,-503.4113,NaN,NaN,18.8909,0.0532,0.2000,0.0000,0.0000
213,248.0000,2.0731,7.8500,-574.6300,NaN,NaN,17.8583,0.0605,0.2727,0.0000,0.0000
214,247.0000,1.7705,6.4500,-458.3372,NaN,NaN,36.4668,0.0357,0.2222,0.0000,0.0000
215,246.0000,2.3852,7.8000,-579.9226,NaN,NaN,32.5705,0.1152,0.0769,NaN,0.0000
216,237.0000,2.1067,5.3000,-783.6373,NaN,NaN,31.4320,0.0496,0.1000,NaN,0.0000
217,235.0000,2.1670,7.0500,-653.0597,NaN,NaN,52.0500,0.0509,0.1667,0.0000,0.0000
218,235.0000,2.3513,5.1000,-670.8098,NaN,NaN,39.3060,0.1205,0.1429,NaN,0.0000
219,227.0000,2.1922,6.8000,-723.6330,NaN,NaN,32.9259,0.1048,0.3000,NaN,0.0000
220,214.0000,1.8442,6.0000,-645.1837,NaN,NaN,22.8751,0.0588,0.1429,0.0000,0.0000
221,211.0000,2.1272,5.2500,-568.8381,NaN,NaN,21.4766,0.0661,0.0833,0.0000,0.0000
222,210.0000,2.0284,6.6000,-744.7907,NaN,NaN,28.4149,0.1129,0.2000,0.0000,0.0000
223,200.0000,1.8067,7.7000,-583.6219,NaN,NaN,47.0588,0.0689,0.2500,0.0000,0.0000
224,187.0000,1.3975,8.2000,-484.6755,NaN,NaN,26.0768,0.0539,0.5000,0.0000,0.0000
225,186.0000,2.1982,6.8500,-685.9499,NaN,NaN,31.5082,0.0499,0.1667,0.0000,0.0000
226,183.0000,2.1968,5.7500,-681.9841,NaN,NaN,54.4537,0.0788,0.2500,NaN,0.0000
227,179.0000,1.9090,7.6500,-644.0911,NaN,NaN,26.5460,0.1233,0.0000,0.0000,0.0000
228,179.0000,1.7323,6.6500,-631.1361,NaN,NaN,27.5030,0.0755,0.1429,0.0000,0.0000
229,177.0000,1.8625,6.6000,-673.4249,NaN,NaN,27.3616,0.1014,0.2857,NaN,0.0000
230,177.0000,1.8008,7.8500,-581.7512,NaN,NaN,17.5709,0.0828,0.1250,0.0000,0.0000
231,176.0000,1.9164,7.2000,-455.6411,NaN,NaN,51.4551,0.1149,0.1111,NaN,0.0000
232,165.0000,1.2923,7.2500,-561.7355,NaN,NaN,24.3733,0.0886,0.5000,0.0000,0.0000
233,164.0000,2.2175,6.2500,-559.5221,NaN,NaN,52.7373,0.1343,0.2727,NaN,0.0000
234,163.0000,1.6205,6.7500,-509.2459,NaN,NaN,21.7600,0.1016,0.1667,0.0000,0.0000
235,162.0000,1.4110,7.2500,-556.7694,NaN,NaN,32.8872,0.0828,0.1667,0.0000,0.0000
