Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
138,251.0000,3.9004,6.2500,-85.6067,NaN,NaN,12.8705,0.5412,0.0000,0.0000,0.0000
139,251.0000,4.7409,6.3000,0.0000,NaN,NaN,18.0570,NaN,0.0000,0.0000,0.0000
140,249.0000,4.5123,6.1000,0.0000,NaN,NaN,12.5128,NaN,0.0000,0.0000,0.0000
141,249.0000,4.1830,7.5000,0.0000,NaN,NaN,10.3490,NaN,0.0000,0.0000,0.0000
142,241.0000,-3.4134,5.9500,0.0000,NaN,NaN,17.4260,NaN,0.0333,0.0000,0.0000
143,237.0000,2.1732,6.1000,-161.4968,NaN,NaN,5.6265,0.5464,0.0000,0.0000,0.0000
144,233.0000,-0.4745,5.6500,0.0000,NaN,NaN,22.1136,NaN,0.0000,0.0000,0.0000
145,233.0000,-3.9180,7.0000,-127.6364,NaN,NaN,11.9448,0.4323,0.0610,0.0000,0.0000
146,227.0000,1.7840,7.7500,0.0000,NaN,NaN,18.4098,NaN,0.0556,0.0000,0.0000
147,220.0000,3.8628,6.7000,0.0000,NaN,NaN,8.6275,NaN,0.0000,0.0000,0.0000
148,218.0000,2.7792,6.1000,0.0000,NaN,NaN,11.8573,NaN,0.0000,0.0000,0.0000
149,214.0000,-1.1205,8.0500,0.0000,NaN,NaN,16.5329,NaN,0.1250,0.0000,0.0000
150,212.0000,-1.4533,7.2000,-65.9336,NaN,NaN,13.4322,0.6050,0.0000,0.0000,0.0000
151,211.0000,-3.7894,5.9500,0.0000,NaN,NaN,13.9783,NaN,0.0208,0.0000,0.0000
152,210.0000,3.3036,6.3000,0.0000,NaN,NaN,13.5943,NaN,0.0000,0.0000,0.0000
153,208.0000,-6.1781,6.4000,0.0000,NaN,NaN,14.7357,NaN,0.0000,0.0000,0.0000
154,207.0000,3.2362,7.1500,-50.7663,NaN,NaN,12.3949,0.5982,0.0000,0.0000,0.0000
155,207.0000,4.0086,7.9500,0.0000,NaN,NaN,9.5923,NaN,0.0000,0.0000,0.0000
