Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
116,866.0000,1.3653,7.8000,-101.1873,NaN,NaN,22.4874,0.6097,0.1314,0.0000,0.0000
117,865.0000,6.1954,6.7500,0.0000,NaN,NaN,37.5219,NaN,0.0000,0.0000,0.0000
118,859.0000,2.3906,6.3500,-118.1155,NaN,NaN,11.1809,0.3486,0.2059,0.0000,0.0000
119,845.0000,6.4628,7.0500,0.0000,NaN,NaN,31.7500,NaN,0.0000,0.0000,0.0000
120,799.0000,-2.9422,6.2000,0.0000,NaN,NaN,20.5996,NaN,0.0612,0.0000,0.0000
121,796.0000,-0.3540,5.8500,-72.7514,NaN,NaN,32.1992,0.6110,0.0769,0.0000,0.0000
122,779.0000,5.5885,8.0000,-87.6873,NaN,NaN,30.6161,0.4999,0.0400,0.0000,0.0000
123,779.0000,6.1066,6.2000,0.0000,NaN,NaN,13.0923,NaN,0.1111,0.0000,0.0000
124,774.0000,3.8057,7.1500,-197.7143,NaN,NaN,11.2799,0.5044,0.1667,0.0000,0.0000
125,736.0000,4.0040,8.9000,-33.4293,NaN,NaN,14.5578,0.6310,0.0656,0.0000,0.0000
126,721.0000,5.7998,6.1000,0.0000,NaN,NaN,15.5163,NaN,0.0167,0.0000,0.0000
127,714.0000,5.2439,7.5500,0.0000,NaN,NaN,27.0334,NaN,0.0000,0.0000,0.0000
128,698.0000,6.0036,6.7500,0.0000,NaN,NaN,15.9938,NaN,0.0000,0.0000,0.0000
129,683.0000,6.0111,5.9000,0.0000,NaN,NaN,16.8767,NaN,0.0667,0.0000,0.0000
130,672.0000,6.1248,6.5500,0.0000,NaN,NaN,34.4300,NaN,0.0000,0.0000,0.0000
131,664.0000,5.0421,6.4500,0.0000,NaN,NaN,29.7420,NaN,0.0392,0.0000,0.0000
132,651.0000,-9.0455,7.2500,-172.9454,NaN,NaN,19.4395,0.5045,0.0716,0.0000,0.0030
133,640.0000,5.0659,6.7000,-74.2463,NaN,NaN,19.2481,0.5773,0.1200,0.0000,0.0000
134,636.0000,-3.2365,7.2000,-23.9758,NaN,NaN,30.7789,0.6265,0.1705,0.0000,0.0155
135,609.0000,6.0124,6.3500,0.0000,NaN,NaN,7.2171,NaN,0.3333,0.0000,0.0000
136,598.0000,2.3658,8.0000,0.0000,NaN,NaN,24.3334,NaN,0.0538,0.0000,0.0000
137,592.0000,2.7243,4.6000,0.0000,NaN,NaN,34.1716,NaN,0.0435,0.0000,0.0000
138,588.0000,5.8388,7.0000,0.0000,NaN,NaN,29.1964,NaN,0.0500,0.0000,0.0000
139,529.0000,4.9877,6.3500,0.0000,NaN,NaN,20.8915,NaN,0.0000,0.0000,0.0000
140,528.0000,5.7373,5.7500,0.0000,NaN,NaN,2.8191,NaN,0.0000,0.0000,0.0000
141,528.0000,-0.1972,6.7000,-82.4302,NaN,NaN,21.2488,0.5975,0.0500,0.0000,0.0000
142,523.0000,6.1348,5.3500,0.0000,NaN,NaN,15.6293,NaN,0.0000,0.0000,0.0000
143,521.0000,-1.5965,8.0000,0.0000,NaN,NaN,34.2426,NaN,0.1489,0.0000,0.0000
144,519.0000,4.0257,6.8500,0.0000,NaN,NaN,11.5254,NaN,0.1818,0.0000,0.0000
145,511.0000,3.5165,6.1000,0.0000,NaN,NaN,20.7255,NaN,0.0645,0.0000,0.0000
146,478.0000,2.5278,8.1500,0.0000,NaN,NaN,21.4458,NaN,0.1250,0.0000,0.0000
147,475.0000,-10.4627,5.7000,-7.0909,NaN,NaN,16.1080,0.6474,0.2164,0.0000,0.0149
148,447.0000,5.0088,7.4500,0.0000,NaN,NaN,2.8034,NaN,0.0000,0.0000,0.0000
149,430.0000,4.9257,5.8500,0.0000,NaN,NaN,11.8769,NaN,0.0000,0.0000,0.0000
150,426.0000,1.4617,8.6000,-149.9693,NaN,NaN,7.3909,0.5293,0.0615,0.0000,0.0000
151,410.0000,4.3269,6.4000,0.0000,NaN,NaN,5.2436,NaN,0.0357,0.0000,0.0000
152,407.0000,5.5312,5.4500,0.0000,NaN,NaN,12.7747,NaN,0.0000,0.0000,0.0000
153,395.0000,-18.4976,6.6000,0.0000,NaN,NaN,11.7074,NaN,0.0633,0.0000,0.0000
154,384.0000,-1.0653,7.3000,-14.1818,NaN,NaN,14.7456,0.6436,0.1163,0.0000,0.0000
155,373.0000,-0.0376,6.6500,0.0000,NaN,NaN,22.4800,NaN,0.0962,0.0000,0.0000
156,365.0000,-0.0553,6.0000,-119.8817,NaN,NaN,8.5769,0.5763,0.0330,0.0000,0.0000
157,359.0000,-9.6692,7.6000,0.0000,NaN,NaN,16.8670,NaN,0.0641,0.0000,0.0000
158,349.0000,-15.0131,5.9000,-261.5553,NaN,NaN,13.0927,0.4922,0.1189,0.0000,0.0000
159,348.0000,-5.0518,7.9500,0.0000,NaN,NaN,26.4766,NaN,0.0323,0.0000,0.0000
160,346.0000,-2.9996,6.1500,0.0000,NaN,NaN,24.4518,NaN,0.1000,0.0000,0.0000
161,337.0000,-24.0908,7.1500,0.0000,NaN,NaN,15.3202,NaN,0.0662,0.0047,0.0110
162,314.0000,-5.5142,7.1500,0.0000,NaN,NaN,9.1259,NaN,0.1047,0.0000,0.0000
163,304.0000,-24.3067,5.9500,-51.6600,NaN,NaN,7.9669,0.6319,0.1793,0.0000,0.0163
164,277.0000,0.7847,5.7000,0.0000,NaN,NaN,13.8525,NaN,0.2308,0.0000,0.0000
165,276.0000,3.2762,6.1000,-93.2491,NaN,NaN,14.1855,0.5713,0.0000,0.0000,0.0000
166,275.0000,-8.9260,6.8000,-26.2100,NaN,NaN,6.4105,0.6624,0.2203,0.0000,0.0169
167,275.0000,-34.4568,6.2000,0.0000,NaN,NaN,9.8999,NaN,0.2500,0.0000,0.0139
168,264.0000,-13.1988,7.1000,0.0000,NaN,NaN,9.4286,NaN,0.0764,0.0000,0.0069
169,263.0000,4.3954,4.9000,0.0000,NaN,NaN,7.9023,NaN,0.0000,0.0000,0.0000
170,248.0000,-17.7393,7.2500,0.0000,NaN,NaN,14.7209,NaN,0.2609,0.0000,0.0145
171,242.0000,-7.2137,6.1000,-225.5364,NaN,NaN,8.3735,0.4266,0.1642,0.0000,0.0000
172,241.0000,-2.3484,6.4500,0.0000,NaN,NaN,14.7977,NaN,0.0070,0.0000,0.0000
173,236.0000,2.3607,6.9000,-643.9688,NaN,NaN,11.8452,0.0392,0.1875,0.0000,0.0000
174,235.0000,0.8730,5.1500,0.0000,NaN,NaN,18.8674,NaN,0.0645,0.0000,0.0000
175,234.0000,5.3069,5.7500,0.0000,NaN,NaN,6.7218,NaN,0.0000,0.0000,0.0000
176,220.0000,-4.1531,7.0000,-70.9091,NaN,NaN,11.9094,0.6118,0.1613,0.0000,0.0000
177,220.0000,2.9627,7.1000,0.0000,NaN,NaN,19.6429,NaN,0.0000,0.0000,0.0000
178,219.0000,-20.3700,6.0500,0.0000,NaN,NaN,10.8485,NaN,0.1314,0.0000,0.0000
179,213.0000,-0.3459,7.1500,0.0000,NaN,NaN,5.2299,NaN,0.0465,0.0000,0.0000
180,209.0000,1.0229,5.8500,0.0000,NaN,NaN,15.4733,NaN,0.1000,0.0000,0.0500
181,207.0000,5.0278,6.0000,0.0000,NaN,NaN,13.8267,NaN,0.0000,0.0000,0.0000
182,202.0000,-160.4851,5.7500,-37.2996,NaN,NaN,10.4895,0.6541,0.1590,0.0000,0.0015
183,201.0000,-15.4976,5.9500,-91.0517,NaN,NaN,6.1860,0.5907,0.3103,0.0000,0.0000
184,198.0000,3.7184,5.2500,0.0000,NaN,NaN,7.6690,NaN,0.0588,0.0000,0.0000
185,192.0000,3.0841,6.6000,0.0000,NaN,NaN,8.8829,NaN,0.0000,0.0000,0.0000
186,184.0000,5.0262,7.0500,0.0000,NaN,NaN,8.9142,NaN,0.0000,0.0000,0.0000
187,181.0000,3.6371,7.7500,0.0000,NaN,NaN,8.2335,NaN,0.0000,0.0000,0.0000
188,177.0000,2.8220,6.1500,0.0000,NaN,NaN,7.5364,NaN,0.0000,0.0000,0.0000
189,175.0000,3.8214,7.6000,0.0000,NaN,NaN,9.4376,NaN,0.0000,0.0000,0.0000
190,172.0000,3.4306,6.7000,0.0000,NaN,NaN,8.3998,NaN,0.1429,0.0000,0.0000
191,166.0000,5.0953,6.5500,0.0000,NaN,NaN,4.6960,NaN,0.0000,NaN,0.0000
192,166.0000,3.5237,7.2500,0.0000,NaN,NaN,6.3758,NaN,0.0000,0.0000,0.0000
193,164.0000,-17.1164,5.1500,0.0000,NaN,NaN,7.2107,NaN,0.1370,0.0000,0.0411
194,163.0000,2.7382,7.1500,0.0000,NaN,NaN,8.3577,NaN,0.0417,0.0000,0.0000
195,163.0000,-9.2999,6.7500,0.0000,NaN,NaN,9.5264,NaN,0.0375,0.0000,0.0000
196,156.0000,4.4350,5.8000,0.0000,NaN,NaN,10.1995,NaN,0.0000,0.0000,0.0000
197,150.0000,-2.8638,6.6000,0.0000,NaN,NaN,8.3210,NaN,0.0000,0.0000,0.0000
198,148.0000,-5.0166,6.0000,0.0000,NaN,NaN,6.6175,NaN,0.0952,0.0000,0.0000
199,138.0000,1.0118,7.0000,0.0000,NaN,NaN,13.4302,NaN,0.0238,0.0000,0.0000
200,133.0000,-7.6272,7.5000,0.0000,NaN,NaN,12.2415,NaN,0.1750,0.0000,0.0000
201,133.0000,2.4762,7.0500,0.0000,NaN,NaN,11.2454,NaN,0.0667,0.0000,0.0000
202,130.0000,-7.7030,6.1000,0.0000,NaN,NaN,1.9053,NaN,0.1000,0.0000,0.0000
203,130.0000,4.8569,5.5500,0.0000,NaN,NaN,9.0278,NaN,0.0000,NaN,0.0000
204,129.0000,-120.6209,4.7000,0.0000,NaN,NaN,7.2321,NaN,0.2925,0.0000,0.0330
205,128.0000,4.0279,8.1500,0.0000,NaN,NaN,13.2771,NaN,0.0000,0.0000,0.0000
206,124.0000,-7.7424,6.4000,0.0000,NaN,NaN,12.0881,NaN,0.0588,0.0000,0.0588
207,123.0000,4.8122,7.7500,0.0000,NaN,NaN,13.3530,NaN,NaN,NaN,NaN
208,120.0000,4.7875,5.8500,0.0000,NaN,NaN,8.7167,NaN,0.0000,NaN,0.0000
209,119.0000,3.7476,6.2500,0.0000,NaN,NaN,7.4025,NaN,0.0769,0.0000,0.0000
210,117.0000,-4.0250,6.0500,-23.0756,NaN,NaN,8.2216,0.6685,0.1923,0.0000,0.0000
211,116.0000,2.1220,7.0000,0.0000,NaN,NaN,12.3904,NaN,0.0667,0.0000,0.0000
212,115.0000,4.4100,5.1500,0.0000,NaN,NaN,5.8752,NaN,0.0000,0.0000,0.0000
213,113.0000,4.7151,5.9500,0.0000,NaN,NaN,4.5849,NaN,0.0000,NaN,0.0000
214,112.0000,-0.4306,5.7000,0.0000,NaN,NaN,8.2963,NaN,0.0000,0.0000,0.0000
215,110.0000,0.8603,6.4000,0.0000,NaN,NaN,11.2245,NaN,0.0000,0.0000,0.0000
216,110.0000,-1.6906,7.1000,0.0000,NaN,NaN,6.2500,NaN,0.0435,0.0000,0.0000
217,109.0000,1.8950,6.1500,0.0000,NaN,NaN,5.0025,NaN,0.0000,0.0000,0.0000
218,105.0000,-24.3087,5.6000,0.0000,NaN,NaN,7.1359,NaN,0.0769,0.0000,0.0000
219,103.0000,4.1671,5.4000,0.0000,NaN,NaN,7.8180,NaN,0.0000,0.0000,0.0000
220,95.0000,2.4104,7.0000,0.0000,NaN,NaN,10.5803,NaN,0.0000,0.0000,0.0000
221,95.0000,3.4131,5.7000,0.0000,NaN,NaN,6.8946,NaN,0.0000,0.0000,0.0000
222,91.0000,4.0234,5.9000,0.0000,NaN,NaN,8.2893,NaN,0.0000,0.0000,0.0000
223,87.0000,3.1063,6.1500,0.0000,NaN,NaN,4.3326,NaN,0.0000,0.0000,0.0000
224,86.0000,3.6636,5.6500,0.0000,NaN,NaN,6.8481,NaN,0.0000,0.0000,0.0000
225,80.0000,3.5975,4.6000,0.0000,NaN,NaN,4.5326,NaN,0.0000,0.0000,0.0000
226,77.0000,2.7971,4.4000,0.0000,NaN,NaN,2.8113,NaN,0.0000,0.0000,0.0000
227,73.0000,4.2905,5.2000,0.0000,NaN,NaN,6.8939,NaN,NaN,NaN,NaN
228,72.0000,-5.3672,4.8500,0.0000,NaN,NaN,2.8673,NaN,0.2000,0.0000,0.0000
229,68.0000,-44.5278,5.8500,0.0000,NaN,NaN,2.0773,NaN,0.0667,0.0000,0.0000
230,64.0000,-4.7569,4.9000,-71.9275,NaN,NaN,4.7963,0.6931,0.0000,0.0000,0.0000
231,54.0000,-1.2526,4.9000,0.0000,NaN,NaN,3.5648,NaN,0.0000,0.0000,0.0000
232,53.0000,-8.1813,6.0000,0.0000,NaN,NaN,2.6130,NaN,0.0571,0.0000,0.0000
233,53.0000,-73.8162,7.2500,-69.2268,NaN,NaN,8.9175,0.5101,0.0613,0.0000,0.0000
234,53.0000,3.9703,4.5500,0.0000,NaN,NaN,3.9068,NaN,NaN,NaN,NaN
235,49.0000,-3.6663,6.0500,0.0000,NaN,NaN,5.2538,NaN,0.0000,0.0000,0.0000
236,49.0000,2.5040,5.5000,0.0000,NaN,NaN,6.7634,NaN,0.0000,0.0000,0.0000
237,49.0000,-0.9528,5.8000,0.0000,NaN,NaN,4.7171,NaN,0.0000,0.0000,0.0000
238,47.0000,-6.5923,5.0500,0.0000,NaN,NaN,4.2399,NaN,0.1111,0.0000,0.0000
239,45.0000,-0.1585,5.1500,0.0000,NaN,NaN,2.8642,NaN,0.0000,0.0000,0.0000
240,43.0000,-38.4873,3.8500,0.0000,NaN,NaN,3.7658,NaN,0.0392,0.0000,0.0196
241,41.0000,3.7136,4.5500,0.0000,NaN,NaN,3.9553,NaN,NaN,NaN,NaN
242,36.0000,-1.4172,6.0000,0.0000,NaN,NaN,3.5410,NaN,0.0000,0.0000,0.0000
243,36.0000,-30.9301,5.0000,0.0000,NaN,NaN,3.5027,NaN,0.0690,0.0000,0.0000
244,34.0000,-1.0460,4.7000,0.0000,NaN,NaN,3.7051,NaN,0.0000,0.0000,0.0000
245,33.0000,2.1846,4.6500,0.0000,NaN,NaN,2.6496,NaN,0.0000,0.0000,0.0000
246,33.0000,3.4965,4.8000,0.0000,NaN,NaN,3.5472,NaN,NaN,NaN,NaN
